municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona;cupo;clusters;clusters_2;cluster_asignado_2;muni_cluster;n
G PAZ;0041JS0005;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;JS;7536;1;621662;0;0;2;2;-58.35720;-35.32496;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041JS0006;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;JS;7537;1;620658;0;0;6;6;-58.46402;-35.29751;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041JS0007;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;JS;7538;1;620593;0;0;6;6;-58.43789;-35.51893;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041JS0008;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;JS;7539;1;622327;0;0;6;6;-58.42685;-35.56449;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0003;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7540;1;607267;0;0;16;16;-58.42149;-35.42951;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0006;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7541;1;601541;0;0;14;14;-58.43782;-35.51914;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0007;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7542;1;601542;0;0;9;9;-58.26941;-35.45246;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0008;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7543;1;606486;0;0;6;6;-58.32694;-35.55866;Rural Disperso;Rural;2317;2.151565862;2;1;41-1;5
G PAZ;0041PP0009;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7544;1;600794;0;0;2;2;-58.47583;-35.61967;12;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0010;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7545;2;606487;15;0;15;30;-58.34914;-35.52732;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0012;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7547;2;600795;0;0;6;6;-58.36436;-35.57656;Rural Disperso;Rural;2317;2.151565862;2;1;41-1;5
G PAZ;0041PP0013;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7548;2;606492;0;0;4;4;-58.32439;-35.42113;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0015;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7550;2;600797;0;0;9;9;-58.38231;-35.39593;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0016;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7551;2;602769;0;0;7;7;-58.52087;-35.44273;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0018;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7552;2;601807;0;0;5;5;-58.42686;-35.56452;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0019;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7553;2;613937;0;0;3;3;-58.29225;-35.59947;Rural Disperso;Rural;2317;2.151565862;2;1;41-1;5
G PAZ;0041PP0020;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7554;2;601540;0;0;5;5;-58.46387;-35.29748;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0021;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7555;2;601875;0;0;3;3;-58.35703;-35.32483;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0022;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7556;2;601876;28;0;31;59;-58.43858;-35.22329;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0025;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7557;2;601877;28;0;32;60;-58.26064;-35.37765;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041PP0026;41;2;GENERAL PAZ;INICIAL Y PRIMARIA;PP;7558;2;607572;0;0;5;5;-58.18275;-35.46385;Rural Disperso;Rural;2317;2.151565862;2;2;41-2;6
G PAZ;0041DE0701;41;2;GENERAL PAZ;SECUNDARIAS;DE;7559;3;601878;16;0;0;16;-58.31022;-35.51591;12;Rural;2317;2.151565862;2;1;41-1;5
G PINTO;0042ET0001;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;ET;7560;1;622517;0;0;50;50;-61.90183;-34.76749;Urbano;Urbano;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0030;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7561;2;600947;85;0;91;176;-61.90179;-34.77075;Urbano;Urbano;2866;1.530002391;2;1;42-1;7
G PINTO;0042JI0902;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JI;7562;3;600220;3;0;64;67;-62.19919;-34.79203;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JI0903;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JI;7563;3;600221;4;0;82;86;-62.04690;-34.57805;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JI0904;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JI;7564;3;600222;8;0;29;37;-61.93094;-34.41649;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JS0001;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JS;7565;1;621408;3;0;3;6;-61.91687;-34.59626;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JS0002;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JS;7566;1;621409;0;0;4;4;-62.17333;-34.58111;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JS0003;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JS;7567;1;621421;0;0;5;5;-62.09625;-34.72169;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042JS0004;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;JS;7568;1;620903;0;0;3;3;-61.84136;-34.74799;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0005;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7569;1;600938;33;0;66;99;-61.92613;-34.41865;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0007;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7570;1;600939;0;0;7;7;-61.84127;-34.74806;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0011;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7571;2;600940;100;0;140;240;-62.04866;-34.57781;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0012;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7572;2;600941;0;0;8;8;-62.17329;-34.58118;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0014;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7573;2;606613;0;0;1;1;-62.09576;-34.72423;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0016;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7574;2;600942;0;0;5;5;-61.77994;-34.79094;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0021;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7575;2;600943;60;0;116;176;-62.20037;-34.79087;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0023;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7576;2;606614;0;0;1;1;-61.86461;-34.80061;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0029;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7577;2;600946;0;0;4;4;-61.90219;-34.87771;Rural Disperso;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042PP0034;42;2;GENERAL PINTO;INICIAL Y PRIMARIA;PP;7578;2;600948;9;0;9;18;-61.91664;-34.59602;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PINTO;0042MT0001;42;2;GENERAL PINTO;SECUNDARIAS;MT;7579;1;621735;84;0;10;94;-61.92611;-34.41860;Rural Agrupado;Rural;2866;1.530002391;2;1;42-1;7
G PUEYRREDON;0043JI0910;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JI;7580;3;604917;0;0;100;100;-57.71312;-38.03592;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043JI0912;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JI;7581;3;603092;0;0;85;85;-57.76812;-37.91456;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043JI0918;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JI;7582;3;611569;0;0;145;145;-57.91901;-37.88541;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043JI0924;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JI;7583;3;612504;0;0;44;44;-57.71654;-37.89196;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043JI0926;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JI;7584;3;612668;13;0;22;35;-57.78345;-37.98253;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043JS0001;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;JS;7585;1;616996;5;0;5;10;-57.92234;-37.99272;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0008;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7586;1;604923;150;0;165;315;-57.71658;-37.89180;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0009;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7587;1;600064;118;0;118;236;-57.78338;-37.98286;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0011;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7588;2;609142;9;0;9;18;-57.84435;-37.81123;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0017;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7589;2;604921;15;0;17;32;-57.74248;-38.13114;Rural Disperso;Rural;48864;11.83669018;12;1;43-1;9
G PUEYRREDON;0043PP0023;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7590;2;600060;240;0;240;480;-57.80612;-38.03025;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0030;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7591;2;604922;12;0;12;24;-57.92246;-37.99281;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0039;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7592;2;600091;36;0;36;72;-57.62818;-37.95280;Rural Disperso;Rural;48864;11.83669018;12;8;43-8;19
G PUEYRREDON;0043PP0043;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7593;2;604915;115;0;205;320;-57.65156;-38.04408;Rural Agrupado;Rural;48864;11.83669018;12;12;43-12;20
G PUEYRREDON;0043PP0046;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7594;2;609117;80;0;331;411;-57.78438;-37.90426;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0048;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7595;2;603090;121;0;225;346;-57.70899;-37.92939;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0051;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7596;2;609116;69;0;331;400;-57.69015;-37.97374;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043PP0060;43;2;GENERAL PUEYRREDON;INICIAL Y PRIMARIA;PP;7597;2;604912;171;0;240;411;-57.71513;-38.03592;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043MS0040;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MS;7598;2;618115;60;0;0;60;-57.69018;-37.97382;Rural Disperso;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043MS0044;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MS;7599;2;617420;0;13;0;13;-57.71511;-38.03571;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043MS0051;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MS;7600;2;620540;0;142;0;142;-57.78428;-37.90448;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G PUEYRREDON;0043MS0061;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MS;7601;2;619737;0;14;0;14;-57.65146;-38.04403;Rural Agrupado;Rural;48864;11.83669018;12;12;43-12;20
G PUEYRREDON;0043MS3741;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MS;7602;4;623290;0;67;0;67;-57.64698;-38.17026;Rural Agrupado;Rural;48864;11.83669018;12;1;43-1;9
G PUEYRREDON;0043MT0001;43;2;GENERAL PUEYRREDON;SECUNDARIAS;MT;7603;1;620464;0;96;0;96;-57.80604;-38.03029;Rural Agrupado;Rural;48864;11.83669018;12;11;43-11;9
G RODRIGUEZ;0044JI0914;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;JI;7604;3;609056;88;0;89;177;-59.06693;-34.71891;Rural Agrupado;Rural;18853;4;4;2;44-2;8
G RODRIGUEZ;0044JI0917;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;JI;7605;3;612911;0;0;34;34;-59.09024;-34.66081;Rural Disperso;Rural;18853;4;4;2;44-2;8
G RODRIGUEZ;0044JI0922;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;JI;7606;3;622949;0;0;30;30;-58.97163;-34.67339;Rural Disperso;Rural;18853;4;4;4;44-4;25
G RODRIGUEZ;0044PP0003;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;PP;7607;1;603029;123;0;105;228;-59.09256;-34.67426;Rural Disperso;Rural;18853;4;4;2;44-2;8
G RODRIGUEZ;0044PP0004;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;PP;7608;1;609059;110;0;88;198;-59.04054;-34.62452;Rural Disperso;Rural;18853;4;4;2;44-2;8
G RODRIGUEZ;0044PP0008;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;PP;7609;1;603033;143;0;120;263;-58.97051;-34.67166;Rural Disperso;Rural;18853;4;4;4;44-4;25
G RODRIGUEZ;0044PP0020;44;2;GENERAL RODRIGUEZ;INICIAL Y PRIMARIA;PP;7610;2;603035;123;0;180;303;-59.06301;-34.72047;Rural Agrupado;Rural;18853;4;4;2;44-2;8
G RODRIGUEZ;0044BS0008;44;2;GENERAL RODRIGUEZ;SECUNDARIAS;BS;7611;1;619739;30;50;0;80;-59.09248;-34.67420;Rural Disperso;Rural;18853;4;4;2;44-2;8
G VIAMONTE;0048JI0902;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JI;7612;3;611089;17;0;100;117;-60.98665;-34.74924;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048JI0903;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JI;7613;3;604579;4;0;16;20;-61.00501;-34.89441;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048JI0904;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JI;7614;3;600680;12;0;15;27;-61.04032;-35.06115;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048JI0906;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JI;7615;3;604583;12;0;12;24;-61.11072;-35.05583;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048JI0907;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JI;7616;3;604584;9;0;10;19;-60.86376;-35.02971;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048JS0002;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JS;7617;1;621610;5;0;6;11;-61.15981;-34.94454;Rural Agrupado;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048JS0003;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JS;7618;1;621633;4;0;5;9;-61.14020;-35.09537;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048JS0004;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JS;7619;1;620648;0;0;3;3;-61.29834;-35.14438;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048JS0005;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;JS;7620;1;620558;0;0;5;5;-61.13075;-34.87841;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PA0002;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PA;7621;1;604580;50;0;57;107;-61.14253;-35.08059;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0005;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7622;1;604586;14;0;31;45;-61.00485;-34.89429;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048PP0006;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7623;1;604581;70;0;90;160;-61.04061;-35.06103;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0008;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7624;1;604587;16;0;18;34;-60.86425;-35.02944;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048PP0009;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7625;1;611090;64;0;220;284;-60.98829;-34.74859;Rural Agrupado;Rural;3483;2.103753287;2;1;48-1;5
G VIAMONTE;0048PP0010;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7626;2;604588;19;0;21;40;-61.10582;-35.05753;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0011;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7627;2;604589;0;0;6;6;-61.13100;-34.87837;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0018;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7628;2;604595;6;0;7;13;-61.06233;-35.11818;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0019;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7629;2;604596;0;0;6;6;-61.23065;-35.17032;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0020;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7630;2;604597;0;0;7;7;-61.29840;-35.14463;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0022;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7631;2;604599;0;0;4;4;-61.00121;-35.06052;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VIAMONTE;0048PP0026;48;2;GENERAL VIAMONTE;INICIAL Y PRIMARIA;PP;7633;2;604602;4;0;6;10;-61.14004;-35.09526;Rural Disperso;Rural;3483;2.103753287;2;2;48-2;10
G VILLEGAS;0049JI0903;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7634;3;600990;0;0;105;105;-62.98576;-34.76995;Urbano;Urbano;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049PP0013;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7635;2;610940;55;0;150;205;-62.98079;-34.77077;Urbano;Urbano;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049EE0502;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;EE;7636;3;616661;27;0;27;54;-63.19266;-34.77950;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0902;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7637;3;600987;0;0;21;21;-63.36729;-35.28526;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0904;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7638;3;606690;0;0;100;100;-63.19397;-34.78252;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0905;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7639;3;600985;0;0;34;34;-62.96008;-34.41673;Rural Agrupado;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JI0907;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7640;3;606355;0;0;55;55;-63.36903;-34.67250;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0908;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7641;3;601969;0;0;60;60;-63.37626;-35.01252;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0909;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7642;3;601968;10;0;15;25;-63.12320;-35.04910;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0910;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7643;3;606360;0;0;23;23;-62.69438;-34.69443;Rural Agrupado;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JI0911;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7644;3;606373;0;0;9;9;-62.64791;-34.45987;Rural Agrupado;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JI0912;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7645;3;606368;0;0;28;28;-63.17535;-34.55013;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0915;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7646;3;600640;0;0;10;10;-63.29900;-34.86623;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JI0916;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JI;7647;3;614940;0;0;10;10;-62.76403;-34.92012;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0001;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7648;1;621258;0;0;9;9;-63.33515;-35.22691;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JS0002;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7649;1;621259;0;0;5;5;-62.99266;-35.22871;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JS0003;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7650;1;621288;0;0;5;5;-63.23121;-34.72385;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JS0004;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7651;1;621286;0;0;8;8;-62.96123;-35.10774;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0005;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7652;1;621291;0;0;6;6;-62.65909;-34.97078;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0006;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7653;1;621257;0;0;6;6;-62.97736;-34.62613;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0007;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7654;1;621694;0;0;4;4;-62.96161;-35.10878;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049JS0008;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7655;1;621483;0;0;5;5;-62.91135;-34.95673;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0010;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7656;2;621566;0;0;7;7;-62.83612;-34.74043;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0011;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7657;2;621452;0;0;7;7;-62.96734;-35.06887;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049JS0013;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;JS;7658;2;620902;0;0;5;5;-63.38327;-34.59176;Rural Disperso;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0004;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7659;1;610939;34;0;34;68;-63.36649;-35.28512;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0005;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7660;1;601757;30;0;30;60;-63.12300;-35.04920;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0006;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7661;1;601756;45;0;45;90;-63.37592;-35.01262;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0007;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7662;1;606364;0;0;25;25;-63.17091;-34.55089;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0008;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7663;1;606372;25;0;30;55;-62.64914;-34.46160;Rural Agrupado;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049PP0010;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7664;2;606362;0;0;10;10;-62.76246;-34.91983;Rural Disperso;Rural;5937;3.490317954;3;2;49-2;5
G VILLEGAS;0049PP0011;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7665;2;600988;120;0;120;240;-63.36973;-34.67447;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
G VILLEGAS;0049PP0012;49;2;GENERAL VILLEGAS;INICIAL Y PRIMARIA;PP;7666;2;610938;0;0;150;150;-63.19719;-34.78346;Rural Agrupado;Rural;5937;3.490317954;3;1;49-1;10
