municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona
COLON;0022PP0022;22;2;COLON;INICIAL Y PRIMARIA;PP;22;2;609562;0;460;0;460;-61.11018163;-33.89357068;Urbano                        ;Urbano
DAIREAUX;0020EE0501;20;2;DAIREAUX;INICIAL Y PRIMARIA;EE;501;3;612540;40;0;75;115;-61.74829526;-36.59573875;Urbano                        ;Urbano
DAIREAUX;0020ET0001;20;2;DAIREAUX;INICIAL Y PRIMARIA;ET;1;1;615035;0;0;46;46;-61.73774651;-36.59451754;Urbano                        ;Urbano
DAIREAUX;0020JI0901;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;901;3;600767;0;0;202;202;-61.75722247;-36.60082605;Urbano                        ;Urbano
DAIREAUX;0020JI0902;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;902;3;600768;0;0;213;213;-61.74236426;-36.59810109;Urbano                        ;Urbano
DAIREAUX;0020JI0903;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;903;3;600769;0;0;99;99;-62.20030382;-36.30475632;Rural Agrupado;Rural
DAIREAUX;0020JI0904;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;904;3;601533;0;0;36;36;-61.49168141;-36.88159125;Rural Agrupado;Rural
DAIREAUX;0020JI0905;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;905;3;600782;0;0;19;19;-61.91945136;-36.67308756;Rural Agrupado;Rural
DAIREAUX;0020JI0906;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;906;3;606470;0;0;8;8;-62.13586901;-36.56101734;Rural Agrupado;Rural
DAIREAUX;0020JI0907;20;2;DAIREAUX;INICIAL Y PRIMARIA;JI;907;3;613464;0;0;126;126;-61.74947407;-36.60928913;Urbano                        ;Urbano
DAIREAUX;0020JS0001;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;1;1;621293;0;0;5;5;-62.30938623;-36.50509849;Rural Disperso;Rural
DAIREAUX;0020JS0002;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;2;1;621253;0;0;6;6;-62.06045683;-36.31542115;Rural Disperso;Rural
DAIREAUX;0020JS0003;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;3;1;621252;0;0;5;5;-62.25038177;-36.43749792;Rural Disperso;Rural
DAIREAUX;0020JS0004;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;4;1;621255;0;0;5;5;-61.820897;-36.52587174;Rural Disperso;Rural
DAIREAUX;0020JS0005;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;5;1;621254;0;0;8;8;-61.66198246;-36.93888439;Rural Disperso;Rural
DAIREAUX;0020JS0006;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;6;1;621251;0;0;6;6;-62.06933467;-36.74303233;Rural Disperso;Rural
DAIREAUX;0020JS0007;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;7;1;621440;0;0;6;6;-61.70063526;-36.87355214;Rural Disperso;Rural
DAIREAUX;0020JS0008;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;8;1;621576;0;0;7;7;-61.60539788;-36.74037075;Rural Disperso;Rural
DAIREAUX;0020JS0009;20;2;DAIREAUX;INICIAL Y PRIMARIA;JS;9;1;621649;0;0;8;8;-62.04342718;-36.48536656;Rural Disperso;Rural
DAIREAUX;0020PP0001;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;1;1;607255;0;0;448;448;-61.74546985;-36.59893293;Urbano                        ;Urbano
DAIREAUX;0020PP0002;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;2;1;600770;18;0;32;50;-61.91994889;-36.67327684;Rural Agrupado;Rural
DAIREAUX;0020PP0003;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;3;1;600771;0;0;5;5;-61.82058669;-36.52564793;Rural Disperso;Rural
DAIREAUX;0020PP0004;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;4;1;600781;0;0;15;15;-62.13627747;-36.56063798;Rural Agrupado;Rural
DAIREAUX;0020PP0005;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;5;1;600772;0;0;2;2;-61.96179948;-36.474855;Rural Disperso;Rural
DAIREAUX;0020PP0006;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;6;1;607257;0;0;9;9;-62.06965093;-36.74260731;Rural Disperso;Rural
DAIREAUX;0020PP0008;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;8;1;600773;15;0;61;76;-61.48868079;-36.88424125;Rural Agrupado;Rural
DAIREAUX;0020PP0010;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;10;2;606472;32;0;148;180;-61.75589394;-36.59970297;Urbano                        ;Urbano
DAIREAUX;0020PP0011;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;11;2;601532;0;0;5;5;-61.6628951;-36.9390864;Rural Disperso;Rural
DAIREAUX;0020PP0016;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;16;2;601531;0;0;4;4;-62.1144221;-36.65390404;Rural Disperso;Rural
DAIREAUX;0020PP0017;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;17;2;607256;0;0;6;6;-62.31005579;-36.50522506;Rural Disperso;Rural
DAIREAUX;0020PP0019;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;19;2;601530;0;0;8;8;-62.05985504;-36.31580228;Rural Disperso;Rural
DAIREAUX;0020PP0026;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;26;2;601527;0;0;7;7;-61.60556639;-36.74049216;Rural Disperso;Rural
DAIREAUX;0020PP0028;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;28;2;601525;0;0;8;8;-62.2507854;-36.43762398;Rural Disperso;Rural
DAIREAUX;0020PP0030;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;30;2;601524;0;0;6;6;-61.83814798;-36.94974084;Rural Disperso;Rural
DAIREAUX;0020PP0031;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;31;2;601523;0;0;7;7;-61.98978432;-36.76483256;Rural Disperso;Rural
DAIREAUX;0020PP0032;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;32;2;607258;0;0;16;16;-62.04358318;-36.48560724;Rural Disperso;Rural
DAIREAUX;0020PP0034;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;34;2;600774;0;0;189;189;-62.2025741;-36.30846866;Rural Agrupado;Rural
DAIREAUX;0020PP0035;20;2;DAIREAUX;INICIAL Y PRIMARIA;PP;35;2;600775;0;0;460;460;-61.74749701;-36.59614763;Urbano                        ;Urbano
DAIREAUX;0020SC0001;20;2;DAIREAUX;INICIAL Y PRIMARIA;SC;1;1;616583;209;0;209;418;-61.75043473;-36.59893073;12;Urbano
DAIREAUX;0020SC0002;20;2;DAIREAUX;INICIAL Y PRIMARIA;SC;2;1;621137;95;0;95;190;-62.20023466;-36.30489504;12;Urbano
DOLORES;0029EE0501;29;2;DOLORES;INICIAL Y PRIMARIA;EE;501;3;607781;60;0;60;120;-57.67903251;-36.32064836;Urbano                        ;Urbano
DOLORES;0029JI0901;29;2;DOLORES;INICIAL Y PRIMARIA;JI;901;3;602012;0;0;105;105;-57.67681951;-36.31389025;Urbano                        ;Urbano
DOLORES;0029JI0902;29;2;DOLORES;INICIAL Y PRIMARIA;JI;902;3;602011;0;0;105;105;-57.68313006;-36.30337122;Urbano                        ;Urbano
DOLORES;0029JI0903;29;2;DOLORES;INICIAL Y PRIMARIA;JI;903;3;607778;0;0;125;125;-57.68160747;-36.31206809;Urbano                        ;Urbano
DOLORES;0029JI0904;29;2;DOLORES;INICIAL Y PRIMARIA;JI;904;3;602009;30;0;30;60;-57.73974043;-36.20384962;Rural Agrupado;Rural
DOLORES;0029JI0905;29;2;DOLORES;INICIAL Y PRIMARIA;JI;905;3;607777;0;0;134;134;-57.66644187;-36.31585685;Urbano                        ;Urbano
DOLORES;0029JI0906;29;2;DOLORES;INICIAL Y PRIMARIA;JI;906;3;607776;0;0;125;125;-57.69374355;-36.31676795;Urbano                        ;Urbano
DOLORES;0029JS0001;29;2;DOLORES;INICIAL Y PRIMARIA;JS;1;1;622174;4;0;4;8;-57.69291166;-36.26997668;Rural Disperso;Rural
DOLORES;0029JS0002;29;2;DOLORES;INICIAL Y PRIMARIA;JS;2;1;622126;0;0;6;6;-57.61303352;-36.48009234;Rural Disperso;Rural
DOLORES;0029PP0001;29;2;DOLORES;INICIAL Y PRIMARIA;PP;1;1;608279;0;0;300;300;-57.67846535;-36.3163855;Urbano                        ;Urbano
DOLORES;0029PP0002;29;2;DOLORES;INICIAL Y PRIMARIA;PP;2;1;602511;0;0;6;6;-57.61304193;-36.48004245;Rural Disperso;Rural
DOLORES;0029PP0004;29;2;DOLORES;INICIAL Y PRIMARIA;PP;4;1;602494;50;0;180;230;-57.68622497;-36.31643091;Urbano                        ;Urbano
DOLORES;0029PP0005;29;2;DOLORES;INICIAL Y PRIMARIA;PP;5;1;608278;120;0;120;240;-57.67760019;-36.32518785;Urbano                        ;Urbano
DOLORES;0029PP0006;29;2;DOLORES;INICIAL Y PRIMARIA;PP;6;1;602509;6;0;11;17;-57.64872768;-36.3654485;Rural Disperso;Rural
DOLORES;0029PP0007;29;2;DOLORES;INICIAL Y PRIMARIA;PP;7;1;602508;125;0;125;250;-57.6842051;-36.30467076;Urbano                        ;Urbano
DOLORES;0029PP0010;29;2;DOLORES;INICIAL Y PRIMARIA;PP;10;2;602507;128;0;128;256;-57.67767212;-36.31122825;Urbano                        ;Urbano
DOLORES;0029PP0011;29;2;DOLORES;INICIAL Y PRIMARIA;PP;11;2;602506;0;0;12;12;-57.60665039;-36.31387046;Rural Disperso;Rural
DOLORES;0029PP0014;29;2;DOLORES;INICIAL Y PRIMARIA;PP;14;2;608282;60;0;60;120;-57.69252434;-36.27002271;Rural Disperso;Rural
DOLORES;0029PP0015;29;2;DOLORES;INICIAL Y PRIMARIA;PP;15;2;602504;57;0;66;123;-57.66465376;-36.31308929;Urbano                        ;Urbano
DOLORES;0029PP0016;29;2;DOLORES;INICIAL Y PRIMARIA;PP;16;2;608281;0;0;7;7;-57.74476631;-36.3198604;Rural Disperso;Rural
DOLORES;0029PP0017;29;2;DOLORES;INICIAL Y PRIMARIA;PP;17;2;602503;0;0;5;5;-57.62470988;-36.44582112;Rural Disperso;Rural
DOLORES;0029PP0018;29;2;DOLORES;INICIAL Y PRIMARIA;PP;18;2;602502;44;0;44;88;-57.74037815;-36.20364511;Rural Agrupado;Rural
DOLORES;0029PP0019;29;2;DOLORES;INICIAL Y PRIMARIA;PP;19;2;602501;0;0;10;10;-57.58817074;-36.37819506;Rural Disperso;Rural
DOLORES;0029PP0023;29;2;DOLORES;INICIAL Y PRIMARIA;PP;23;2;602500;0;0;2;2;-57.76113157;-36.45915595;Rural Disperso;Rural
DOLORES;0029PP0024;29;2;DOLORES;INICIAL Y PRIMARIA;PP;24;2;602499;0;0;2;2;-57.69740239;-36.3910859;Rural Disperso;Rural
DOLORES;0029PP0025;29;2;DOLORES;INICIAL Y PRIMARIA;PP;25;2;602498;5;0;5;10;-57.51059485;-36.37520446;Rural Disperso;Rural
DOLORES;0029PP0027;29;2;DOLORES;INICIAL Y PRIMARIA;PP;27;2;608280;0;0;3;3;-57.468133;-36.425242;Rural Disperso;Rural
DOLORES;0029PP0028;29;2;DOLORES;INICIAL Y PRIMARIA;PP;28;2;602512;0;0;5;5;-57.75602782;-36.41821493;Rural Disperso;Rural
DOLORES;0029PP0029;29;2;DOLORES;INICIAL Y PRIMARIA;PP;29;2;602497;0;0;4;4;-57.63517499;-36.3435017;Rural Disperso;Rural
DOLORES;0029PP0030;29;2;DOLORES;INICIAL Y PRIMARIA;PP;30;2;602496;0;0;210;210;-57.6742059;-36.3125807;Urbano                        ;Urbano
E DE LA CRUZ;0031EE0501;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;EE;501;3;604145;50;0;90;140;-59.10374423;-34.29060515;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0901;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;901;3;601605;0;0;250;250;-59.10314478;-34.29141272;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0902;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;902;3;607294;0;0;198;198;-58.98863275;-34.33500378;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0903;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;903;3;602215;0;0;113;113;-59.12252324;-34.3822979;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0904;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;904;3;608022;18;0;18;36;-59.22528217;-34.28567107;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0905;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;905;3;613391;55;0;55;110;-59.10942257;-34.33673086;Rural Agrupado;Rural
E DE LA CRUZ;0031JI0906;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;906;3;613357;0;0;45;45;-59.01179817;-34.38308886;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0907;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;907;3;615530;0;0;75;75;-59.04361255;-34.37789793;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0908;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;908;3;615400;0;0;72;72;-59.07668086;-34.32612809;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0909;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;909;3;620515;0;0;72;72;-59.10271192;-34.27950999;Urbano                        ;Urbano
E DE LA CRUZ;0031JI0910;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JI;910;3;622330;0;0;99;99;-58.99362277;-34.32407558;Urbano                        ;Urbano
E DE LA CRUZ;0031JS0001;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JS;1;1;621609;0;0;14;14;-59.20630501;-34.35907474;Rural Disperso;Rural
E DE LA CRUZ;0031JS0002;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JS;2;1;614732;7;0;7;14;-59.2632464;-34.2663444;Rural Disperso;Rural
E DE LA CRUZ;0031JS0003;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JS;3;1;621626;0;0;9;9;-59.23297721;-34.22404698;Rural Disperso;Rural
E DE LA CRUZ;0031JS0004;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JS;4;1;621701;0;0;4;4;-59.30894073;-34.17894411;Rural Disperso;Rural
E DE LA CRUZ;0031JS0005;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;JS;5;1;621697;0;0;6;6;-59.07478427;-34.42743958;Rural Disperso;Rural
E DE LA CRUZ;0031PP0001;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;1;1;604143;40;0;70;110;-59.0990836;-34.29471136;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0003;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;3;1;607528;0;0;66;66;-59.01281716;-34.38285789;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0004;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;4;1;608020;70;0;70;140;-59.13544111;-34.3714831;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0005;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;5;1;601810;64;0;64;128;-59.12653067;-34.24487542;Rural Disperso;Rural
E DE LA CRUZ;0031PP0006;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;6;1;608025;126;0;126;252;-59.04447344;-34.37812133;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0007;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;7;1;608023;50;0;50;100;-59.22491054;-34.28563785;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0008;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;8;1;608026;130;0;130;260;-59.07675206;-34.32505501;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0009;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;9;1;602216;45;0;46;91;-59.20674842;-34.35939612;Rural Disperso;Rural
E DE LA CRUZ;0031PP0010;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;10;2;602217;33;0;33;66;-59.23253189;-34.22435183;Rural Disperso;Rural
E DE LA CRUZ;0031PP0011;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;11;2;601604;17;0;70;87;-58.98431974;-34.32833798;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0012;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;12;2;610575;30;0;90;120;-59.10267416;-34.28812162;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0014;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;14;2;602214;100;0;120;220;-59.10963423;-34.33665819;Rural Agrupado;Rural
E DE LA CRUZ;0031PP0015;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;15;2;602218;0;0;23;23;-59.26344477;-34.26660419;Rural Disperso;Rural
E DE LA CRUZ;0031PP0016;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;16;2;608021;40;0;30;70;-59.07517965;-34.42751394;Rural Disperso;Rural
E DE LA CRUZ;0031PP0019;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;19;2;616887;127;0;149;276;-58.99391298;-34.32377612;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0020;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;20;2;620114;120;0;90;210;-59.10258207;-34.27921981;Urbano                        ;Urbano
E DE LA CRUZ;0031PP0021;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;PP;21;2;623131;0;0;110;110;-59.097483;-34.295511;Urbano                        ;Urbano
E DE LA CRUZ;0031SC0001;31;2;EXALTACION DE LA CRUZ;INICIAL Y PRIMARIA;SC;1;1;621094;60;0;70;130;-59.0981559;-34.29525529;12;Urbano
E ECHEVERRIA;0030EE0501;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EE;501;3;606873;180;0;344;524;-58.45296422;-34.82735943;Urbano                        ;Urbano
E ECHEVERRIA;0030EE0502;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EE;502;3;609165;50;0;144;194;-58.47542283;-34.82134139;Urbano                        ;Urbano
E ECHEVERRIA;0030EE0503;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EE;503;3;606874;70;0;137;207;-58.46775032;-34.82489302;Urbano                        ;Urbano
E ECHEVERRIA;0030EE0504;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EE;504;3;616767;90;0;180;270;-58.47841497;-34.78220823;Urbano                        ;Urbano
E ECHEVERRIA;0030EE0505;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EE;505;3;616733;63;0;63;126;-58.47899632;-34.78241576;Urbano                        ;Urbano
E ECHEVERRIA;0030EL0001;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;EL;1;1;615046;0;0;190;190;-58.48773318;-34.82296553;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0901;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;901;3;608929;140;0;223;363;-58.47333919;-34.84482572;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0902;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;902;3;609026;0;0;246;246;-58.45848002;-34.81328788;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0903;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;903;3;601131;0;0;251;251;-58.45626918;-34.82469451;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0904;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;904;3;608952;0;0;239;239;-58.48797293;-34.81185904;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0905;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;905;3;608497;0;0;195;195;-58.46906231;-34.78641862;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0906;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;906;3;608915;0;0;181;181;-58.47478423;-34.83083085;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0907;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;907;3;608919;0;0;290;290;-58.49066173;-34.83700494;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0908;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;908;3;609162;0;0;180;180;-58.47226091;-34.81936569;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0909;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;909;3;603001;0;0;240;240;-58.45633378;-34.79370353;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0910;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;910;3;609166;0;0;195;195;-58.44012142;-34.81837604;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0911;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;911;3;602618;0;0;225;225;-58.4856181;-34.79562599;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0912;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;912;3;604932;0;0;230;230;-58.48986401;-34.76232817;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0913;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;913;3;602564;0;0;180;180;-58.48477045;-34.7641552;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0914;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;914;3;602736;0;0;180;180;-58.50208631;-34.86178893;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0915;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;915;3;612469;145;0;210;355;-58.46388316;-34.79210257;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0916;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;916;3;612473;0;0;143;143;-58.50255992;-34.82451386;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0917;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;917;3;613788;0;0;195;195;-58.50349507;-34.8450572;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0918;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;918;3;614242;0;0;296;296;-58.45448848;-34.84857626;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0919;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;919;3;614311;0;0;185;185;-58.48730941;-34.82173363;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0920;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;920;3;614312;45;0;181;226;-58.48190668;-34.85199417;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0921;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;921;3;614313;125;0;210;335;-58.48848226;-34.78482714;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0922;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;922;3;614355;0;0;170;170;-58.50136229;-34.8138543;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0923;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;923;3;614314;0;0;180;180;-58.48588364;-34.83130602;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0924;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;924;3;621004;90;0;150;240;-58.49680691;-34.72965401;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0925;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;925;3;614885;0;0;185;185;-58.47167461;-34.84025562;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0926;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;926;3;614888;140;0;208;348;-58.48453502;-34.74559013;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0927;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;927;3;614865;105;0;187;292;-58.48705138;-34.76544168;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0928;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;928;3;614866;0;0;185;185;-58.4789505;-34.75832981;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0929;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;929;3;615388;185;0;275;460;-58.49145493;-34.78356839;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0930;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;930;3;614956;0;0;179;179;-58.45776597;-34.80682044;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0931;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;931;3;620970;0;0;141;141;-58.44158622;-34.84455314;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0932;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;932;3;621225;0;0;173;173;-58.50283072;-34.83117935;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0933;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;933;3;621236;0;0;105;105;-58.45238388;-34.83881475;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0934;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;934;3;622345;0;0;192;192;-58.50151647;-34.81338973;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0935;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;935;3;622922;0;0;144;144;-58.464656;-34.840735;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0936;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;936;3;623287;85;0;180;265;-58.46278224;-34.83381638;Urbano                        ;Urbano
E ECHEVERRIA;0030JI0937;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;JI;937;3;623398;0;0;300;300;-58.48961496;-34.7950672;Urbano                        ;Urbano
E ECHEVERRIA;0030PA0022;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;PA;22;2;614816;800;0;851;1651;-58.51956126;-34.78470155;Urbano                        ;Urbano
E ECHEVERRIA;0030PP0001;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;PP;1;1;609163;0;0;600;600;-58.46509283;-34.81966397;Urbano                        ;Urbano
E ECHEVERRIA;0030PP0002;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;PP;2;1;608928;140;0;470;610;-58.47302118;-34.84473497;Urbano                        ;Urbano
E ECHEVERRIA;0030PP0003;30;2;ESTEBAN ECHEVERRIA;INICIAL Y PRIMARIA;PP;3;1;613819;80;0;250;330;-58.50150399;-34.81340779;Urbano                        ;Urbano
